project_code,major_name,plan_end_time,state,stage,area,project_tag,region_tag,headquarter_tag,profession_tag,sum of danger_number,count of risk_level=1,count of risk_level=2,count of risk_level=3
ZRH(ZB)-2008-L01-A01-000-21,电梯专业,2020/10/16 0:00,1,运营阶段,运行与标识,日照万象汇,华北大区,华润置地,综合体,1,0,0,1
ZRH(ZB)-2008-L01-A01-000-21,电梯专业,2020/10/16 0:00,1,运营阶段,驱动与转向站,日照万象汇,华北大区,华润置地,综合体,3,0,3,0
ZRH(ZB)-2008-L01-A01-000-21,电气专业,2020/10/16 0:00,1,施工阶段,公共区域,日照万象汇,华北大区,华润置地,综合体,16,2,14,0
ZRH(ZB)-2008-L01-A01-000-21,电气专业,2020/10/16 0:00,1,施工阶段,租户区域,日照万象汇,华北大区,华润置地,综合体,6,1,4,1
ZRH(ZB)-2008-L01-A01-000-21,电气专业,2020/10/16 0:00,1,运营阶段,公共区域,日照万象汇,华北大区,华润置地,综合体,6,1,5,0
ZRH(ZB)-2008-L01-A01-000-21,电气专业,2020/10/16 0:00,1,运营阶段,租户区域,日照万象汇,华北大区,华润置地,综合体,6,1,5,0
ZRH(ZB)-2008-L01-A01-000-22,消防专业,2020/11/20 0:00,1,施工阶段,公共区域,青岛万象城,华北大区,华润置地,综合体,8,3,5,0
ZRH(ZB)-2008-L01-A01-000-22,消防专业,2020/11/20 0:00,1,施工阶段,租户区域,青岛万象城,华北大区,华润置地,综合体,1,1,0,0
ZRH(ZB)-2008-L01-A01-000-22,消防专业,2020/11/20 0:00,1,运营阶段,公共区域,青岛万象城,华北大区,华润置地,综合体,43,7,30,6
ZRH(ZB)-2008-L01-A01-000-22,消防专业,2020/11/20 0:00,1,运营阶段,租户区域,青岛万象城,华北大区,华润置地,综合体,16,6,10,0
ZRH(ZB)-2008-L01-A01-000-22,电梯专业,2020/11/20 0:00,1,施工阶段,井道,青岛万象城,华北大区,华润置地,综合体,3,1,2,0
ZRH(ZB)-2008-L01-A01-000-22,电梯专业,2020/11/20 0:00,1,运营阶段,井道,青岛万象城,华北大区,华润置地,综合体,4,0,4,0
ZRH(ZB)-2008-L01-A01-000-22,电梯专业,2020/11/20 0:00,1,运营阶段,扶手带与围裙板,青岛万象城,华北大区,华润置地,综合体,3,0,3,0
ZRH(ZB)-2008-L01-A01-000-22,电梯专业,2020/11/20 0:00,1,运营阶段,机房,青岛万象城,华北大区,华润置地,综合体,2,1,1,0
ZRH(ZB)-2008-L01-A01-000-22,电梯专业,2020/11/20 0:00,1,运营阶段,轿厢与对重,青岛万象城,华北大区,华润置地,综合体,4,1,3,0
ZRH(ZB)-2008-L01-A01-000-22,电梯专业,2020/11/20 0:00,1,运营阶段,轿门与层门,青岛万象城,华北大区,华润置地,综合体,6,1,5,0
ZRH(ZB)-2008-L01-A01-000-22,电梯专业,2020/11/20 0:00,1,运营阶段,运行与标识,青岛万象城,华北大区,华润置地,综合体,3,0,3,0
ZRH(ZB)-2008-L01-A01-000-22,电梯专业,2020/11/20 0:00,1,运营阶段,驱动与转向站,青岛万象城,华北大区,华润置地,综合体,2,1,1,0
ZRH(ZB)-2008-L01-A01-000-22,电气专业,2020/11/20 0:00,1,施工阶段,公共区域,青岛万象城,华北大区,华润置地,综合体,6,0,4,2
ZRH(ZB)-2008-L01-A01-000-22,电气专业,2020/11/20 0:00,1,运营阶段,公共区域,青岛万象城,华北大区,华润置地,综合体,8,1,6,1
ZRH(ZB)-2008-L01-A01-000-23,消防专业,2020/11/27 0:00,1,施工阶段,公共区域,淄博万象汇,华北大区,华润置地,综合体,6,0,6,0
ZRH(ZB)-2008-L01-A01-000-23,消防专业,2020/11/27 0:00,1,运营阶段,公共区域,淄博万象汇,华北大区,华润置地,综合体,40,11,26,3
ZRH(ZB)-2008-L01-A01-000-23,消防专业,2020/11/27 0:00,1,运营阶段,租户区域,淄博万象汇,华北大区,华润置地,综合体,14,4,10,0
ZRH(ZB)-2008-L01-A01-000-23,电梯专业,2020/11/27 0:00,1,施工阶段,井道,淄博万象汇,华北大区,华润置地,综合体,2,1,1,0
ZRH(ZB)-2008-L01-A01-000-23,电梯专业,2020/11/27 0:00,1,施工阶段,轿门与层门,淄博万象汇,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-23,电梯专业,2020/11/27 0:00,1,运营阶段,井道,淄博万象汇,华北大区,华润置地,综合体,9,3,6,0
ZRH(ZB)-2008-L01-A01-000-23,电梯专业,2020/11/27 0:00,1,运营阶段,扶手带与围裙板,淄博万象汇,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-23,电梯专业,2020/11/27 0:00,1,运营阶段,机房,淄博万象汇,华北大区,华润置地,综合体,3,0,2,1
ZRH(ZB)-2008-L01-A01-000-23,电梯专业,2020/11/27 0:00,1,运营阶段,轿厢与对重,淄博万象汇,华北大区,华润置地,综合体,4,0,2,2
ZRH(ZB)-2008-L01-A01-000-23,电梯专业,2020/11/27 0:00,1,运营阶段,轿门与层门,淄博万象汇,华北大区,华润置地,综合体,2,0,1,1
ZRH(ZB)-2008-L01-A01-000-23,电梯专业,2020/11/27 0:00,1,运营阶段,运行与标识,淄博万象汇,华北大区,华润置地,综合体,4,1,3,0
ZRH(ZB)-2008-L01-A01-000-23,电梯专业,2020/11/27 0:00,1,运营阶段,驱动与转向站,淄博万象汇,华北大区,华润置地,综合体,5,3,2,0
ZRH(ZB)-2008-L01-A01-000-23,电气专业,2020/11/27 0:00,1,施工阶段,公共区域,淄博万象汇,华北大区,华润置地,综合体,6,1,5,0
ZRH(ZB)-2008-L01-A01-000-23,电气专业,2020/11/27 0:00,1,运营阶段,公共区域,淄博万象汇,华北大区,华润置地,综合体,3,0,3,0
ZRH(ZB)-2008-L01-A01-000-24,消防专业,2020/10/22 0:00,1,施工阶段,公共区域,郑州万象城,华北大区,华润置地,综合体,8,1,5,2
ZRH(ZB)-2008-L01-A01-000-24,消防专业,2020/10/22 0:00,1,施工阶段,租户区域,郑州万象城,华北大区,华润置地,综合体,4,1,3,0
ZRH(ZB)-2008-L01-A01-000-24,消防专业,2020/10/22 0:00,1,运营阶段,公共区域,郑州万象城,华北大区,华润置地,综合体,51,8,39,4
ZRH(ZB)-2008-L01-A01-000-24,消防专业,2020/10/22 0:00,1,运营阶段,租户区域,郑州万象城,华北大区,华润置地,综合体,20,5,14,1
ZRH(ZB)-2008-L01-A01-000-24,电梯专业,2020/10/22 0:00,1,施工阶段,井道,郑州万象城,华北大区,华润置地,综合体,2,1,1,0
ZRH(ZB)-2008-L01-A01-000-24,电梯专业,2020/10/22 0:00,1,运营阶段,井道,郑州万象城,华北大区,华润置地,综合体,5,1,3,1
ZRH(ZB)-2008-L01-A01-000-24,电梯专业,2020/10/22 0:00,1,运营阶段,扶手带与围裙板,郑州万象城,华北大区,华润置地,综合体,8,0,8,0
ZRH(ZB)-2008-L01-A01-000-24,电梯专业,2020/10/22 0:00,1,运营阶段,机房,郑州万象城,华北大区,华润置地,综合体,4,1,2,1
ZRH(ZB)-2008-L01-A01-000-24,电梯专业,2020/10/22 0:00,1,运营阶段,轿厢与对重,郑州万象城,华北大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2008-L01-A01-000-24,电梯专业,2020/10/22 0:00,1,运营阶段,轿门与层门,郑州万象城,华北大区,华润置地,综合体,3,1,2,0
ZRH(ZB)-2008-L01-A01-000-24,电梯专业,2020/10/22 0:00,1,运营阶段,运行与标识,郑州万象城,华北大区,华润置地,综合体,6,2,4,0
ZRH(ZB)-2008-L01-A01-000-24,电梯专业,2020/10/22 0:00,1,运营阶段,驱动与转向站,郑州万象城,华北大区,华润置地,综合体,3,3,0,0
ZRH(ZB)-2008-L01-A01-000-24,电气专业,2020/10/22 0:00,1,施工阶段,公共区域,郑州万象城,华北大区,华润置地,综合体,16,1,12,3
ZRH(ZB)-2008-L01-A01-000-24,电气专业,2020/10/22 0:00,1,施工阶段,租户区域,郑州万象城,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-24,电气专业,2020/10/22 0:00,1,运营阶段,公共区域,郑州万象城,华北大区,华润置地,综合体,9,0,8,1
ZRH(ZB)-2008-L01-A01-000-24,电气专业,2020/10/22 0:00,1,运营阶段,租户区域,郑州万象城,华北大区,华润置地,综合体,13,2,8,3
ZRH(ZB)-2008-L01-A01-000-25,消防专业,2020/11/13 0:00,1,施工阶段,公共区域,青岛城阳万象汇,华北大区,华润置地,综合体,6,2,1,3
ZRH(ZB)-2008-L01-A01-000-25,消防专业,2020/11/13 0:00,1,施工阶段,租户区域,青岛城阳万象汇,华北大区,华润置地,综合体,6,0,6,0
ZRH(ZB)-2008-L01-A01-000-25,消防专业,2020/11/13 0:00,1,运营阶段,公共区域,青岛城阳万象汇,华北大区,华润置地,综合体,59,14,38,7
ZRH(ZB)-2008-L01-A01-000-25,消防专业,2020/11/13 0:00,1,运营阶段,租户区域,青岛城阳万象汇,华北大区,华润置地,综合体,12,3,8,1
ZRH(ZB)-2008-L01-A01-000-25,电梯专业,2020/11/13 0:00,1,运营阶段,扶手带与围裙板,青岛城阳万象汇,华北大区,华润置地,综合体,3,1,2,0
ZRH(ZB)-2008-L01-A01-000-25,电梯专业,2020/11/13 0:00,1,运营阶段,机房,青岛城阳万象汇,华北大区,华润置地,综合体,4,1,3,0
ZRH(ZB)-2008-L01-A01-000-25,电梯专业,2020/11/13 0:00,1,运营阶段,轿厢与对重,青岛城阳万象汇,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-25,电梯专业,2020/11/13 0:00,1,运营阶段,轿门与层门,青岛城阳万象汇,华北大区,华润置地,综合体,5,0,4,1
ZRH(ZB)-2008-L01-A01-000-25,电梯专业,2020/11/13 0:00,1,运营阶段,运行与标识,青岛城阳万象汇,华北大区,华润置地,综合体,4,1,3,0
ZRH(ZB)-2008-L01-A01-000-25,电梯专业,2020/11/13 0:00,1,运营阶段,驱动与转向站,青岛城阳万象汇,华北大区,华润置地,综合体,1,1,0,0
ZRH(ZB)-2008-L01-A01-000-25,电气专业,2020/11/13 0:00,1,施工阶段,公共区域,青岛城阳万象汇,华北大区,华润置地,综合体,17,0,16,1
ZRH(ZB)-2008-L01-A01-000-25,电气专业,2020/11/13 0:00,1,施工阶段,租户区域,青岛城阳万象汇,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-25,电气专业,2020/11/13 0:00,1,运营阶段,公共区域,青岛城阳万象汇,华北大区,华润置地,综合体,7,0,6,1
ZRH(ZB)-2008-L01-A01-000-25,电气专业,2020/11/13 0:00,1,运营阶段,租户区域,青岛城阳万象汇,华北大区,华润置地,综合体,9,2,6,1
ZRH(ZB)-2008-L01-A01-000-26,消防专业,2020/12/11 0:00,1,施工阶段,公共区域,济南万象城,华北大区,华润置地,综合体,4,0,3,1
ZRH(ZB)-2008-L01-A01-000-26,消防专业,2020/12/11 0:00,1,运营阶段,公共区域,济南万象城,华北大区,华润置地,综合体,52,16,35,1
ZRH(ZB)-2008-L01-A01-000-26,消防专业,2020/12/11 0:00,1,运营阶段,租户区域,济南万象城,华北大区,华润置地,综合体,14,3,10,1
ZRH(ZB)-2008-L01-A01-000-26,电梯专业,2020/12/11 0:00,1,施工阶段,井道,济南万象城,华北大区,华润置地,综合体,1,1,0,0
ZRH(ZB)-2008-L01-A01-000-26,电梯专业,2020/12/11 0:00,1,施工阶段,扶手带与围裙板,济南万象城,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-26,电梯专业,2020/12/11 0:00,1,施工阶段,机房,济南万象城,华北大区,华润置地,综合体,1,1,0,0
ZRH(ZB)-2008-L01-A01-000-26,电梯专业,2020/12/11 0:00,1,运营阶段,井道,济南万象城,华北大区,华润置地,综合体,2,0,1,1
ZRH(ZB)-2008-L01-A01-000-26,电梯专业,2020/12/11 0:00,1,运营阶段,扶手带与围裙板,济南万象城,华北大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2008-L01-A01-000-26,电梯专业,2020/12/11 0:00,1,运营阶段,机房,济南万象城,华北大区,华润置地,综合体,4,1,3,0
ZRH(ZB)-2008-L01-A01-000-26,电梯专业,2020/12/11 0:00,1,运营阶段,监控和安全装置,济南万象城,华北大区,华润置地,综合体,1,0,0,1
ZRH(ZB)-2008-L01-A01-000-26,电梯专业,2020/12/11 0:00,1,运营阶段,轿厢与对重,济南万象城,华北大区,华润置地,综合体,5,2,3,0
ZRH(ZB)-2008-L01-A01-000-26,电梯专业,2020/12/11 0:00,1,运营阶段,轿门与层门,济南万象城,华北大区,华润置地,综合体,4,0,2,2
ZRH(ZB)-2008-L01-A01-000-26,电梯专业,2020/12/11 0:00,1,运营阶段,运行与标识,济南万象城,华北大区,华润置地,综合体,3,1,2,0
ZRH(ZB)-2008-L01-A01-000-26,电梯专业,2020/12/11 0:00,1,运营阶段,驱动与转向站,济南万象城,华北大区,华润置地,综合体,2,2,0,0
ZRH(ZB)-2008-L01-A01-000-26,电气专业,2020/12/11 0:00,1,施工阶段,公共区域,济南万象城,华北大区,华润置地,综合体,7,0,6,1
ZRH(ZB)-2008-L01-A01-000-26,电气专业,2020/12/11 0:00,1,运营阶段,公共区域,济南万象城,华北大区,华润置地,综合体,14,3,10,1
ZRH(ZB)-2008-L01-A01-000-26,电气专业,2020/12/11 0:00,1,运营阶段,租户区域,济南万象城,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-27,消防专业,2020/12/18 0:00,1,运营阶段,公共区域,天津万象城,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-28,消防专业,2020/12/25 0:00,1,施工阶段,公共区域,太原万象城,华北大区,华润置地,综合体,23,3,17,3
ZRH(ZB)-2008-L01-A01-000-28,消防专业,2020/12/25 0:00,1,施工阶段,租户区域,太原万象城,华北大区,华润置地,综合体,4,0,4,0
ZRH(ZB)-2008-L01-A01-000-28,消防专业,2020/12/25 0:00,1,运营阶段,公共区域,太原万象城,华北大区,华润置地,综合体,106,24,61,21
ZRH(ZB)-2008-L01-A01-000-28,消防专业,2020/12/25 0:00,1,运营阶段,租户区域,太原万象城,华北大区,华润置地,综合体,30,3,23,4
ZRH(ZB)-2008-L01-A01-000-28,电梯专业,2020/12/25 0:00,1,施工阶段,井道,太原万象城,华北大区,华润置地,综合体,1,1,0,0
ZRH(ZB)-2008-L01-A01-000-28,电梯专业,2020/12/25 0:00,1,施工阶段,扶手带与围裙板,太原万象城,华北大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2008-L01-A01-000-28,电梯专业,2020/12/25 0:00,1,运营阶段,井道,太原万象城,华北大区,华润置地,综合体,7,2,5,0
ZRH(ZB)-2008-L01-A01-000-28,电梯专业,2020/12/25 0:00,1,运营阶段,扶手带与围裙板,太原万象城,华北大区,华润置地,综合体,5,1,4,0
ZRH(ZB)-2008-L01-A01-000-28,电梯专业,2020/12/25 0:00,1,运营阶段,机房,太原万象城,华北大区,华润置地,综合体,4,2,1,1
ZRH(ZB)-2008-L01-A01-000-28,电梯专业,2020/12/25 0:00,1,运营阶段,监控和安全装置,太原万象城,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-28,电梯专业,2020/12/25 0:00,1,运营阶段,轿厢与对重,太原万象城,华北大区,华润置地,综合体,3,0,2,1
ZRH(ZB)-2008-L01-A01-000-28,电梯专业,2020/12/25 0:00,1,运营阶段,轿门与层门,太原万象城,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-28,电梯专业,2020/12/25 0:00,1,运营阶段,运行与标识,太原万象城,华北大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2008-L01-A01-000-28,电梯专业,2020/12/25 0:00,1,运营阶段,驱动与转向站,太原万象城,华北大区,华润置地,综合体,4,1,3,0
ZRH(ZB)-2008-L01-A01-000-28,电气专业,2020/12/25 0:00,1,施工阶段,公共区域,太原万象城,华北大区,华润置地,综合体,12,1,9,2
ZRH(ZB)-2008-L01-A01-000-28,电气专业,2020/12/25 0:00,1,运营阶段,公共区域,太原万象城,华北大区,华润置地,综合体,7,0,5,2
ZRH(ZB)-2008-L01-A01-000-29,消防专业,2020/12/4 0:00,1,施工阶段,公共区域,临沂万象汇,华北大区,华润置地,综合体,25,3,16,6
ZRH(ZB)-2008-L01-A01-000-29,消防专业,2020/12/4 0:00,1,设计阶段,公共区域,临沂万象汇,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-29,消防专业,2020/12/4 0:00,1,运营阶段,公共区域,临沂万象汇,华北大区,华润置地,综合体,98,20,58,20
ZRH(ZB)-2008-L01-A01-000-29,消防专业,2020/12/4 0:00,1,运营阶段,租户区域,临沂万象汇,华北大区,华润置地,综合体,30,2,28,0
ZRH(ZB)-2008-L01-A01-000-29,电梯专业,2020/12/4 0:00,1,施工阶段,井道,临沂万象汇,华北大区,华润置地,综合体,1,1,0,0
ZRH(ZB)-2008-L01-A01-000-29,电梯专业,2020/12/4 0:00,1,施工阶段,扶手带与围裙板,临沂万象汇,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-29,电梯专业,2020/12/4 0:00,1,施工阶段,轿门与层门,临沂万象汇,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-29,电梯专业,2020/12/4 0:00,1,运营阶段,井道,临沂万象汇,华北大区,华润置地,综合体,7,0,6,1
ZRH(ZB)-2008-L01-A01-000-29,电梯专业,2020/12/4 0:00,1,运营阶段,扶手带与围裙板,临沂万象汇,华北大区,华润置地,综合体,5,0,5,0
ZRH(ZB)-2008-L01-A01-000-29,电梯专业,2020/12/4 0:00,1,运营阶段,监控和安全装置,临沂万象汇,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-29,电梯专业,2020/12/4 0:00,1,运营阶段,轿门与层门,临沂万象汇,华北大区,华润置地,综合体,5,1,4,0
ZRH(ZB)-2008-L01-A01-000-29,电梯专业,2020/12/4 0:00,1,运营阶段,运行与标识,临沂万象汇,华北大区,华润置地,综合体,3,1,2,0
ZRH(ZB)-2008-L01-A01-000-29,电气专业,2020/12/4 0:00,1,施工阶段,公共区域,临沂万象汇,华北大区,华润置地,综合体,12,1,9,2
ZRH(ZB)-2008-L01-A01-000-29,电气专业,2020/12/4 0:00,1,运营阶段,公共区域,临沂万象汇,华北大区,华润置地,综合体,9,1,6,2
ZRH(ZB)-2008-L01-A01-000-41,消防专业,2020/10/14 0:00,1,施工阶段,公共区域,哈尔滨万象汇,东北大区,华润置地,综合体,32,2,29,1
ZRH(ZB)-2008-L01-A01-000-41,消防专业,2020/10/14 0:00,1,施工阶段,租户区域,哈尔滨万象汇,东北大区,华润置地,综合体,3,1,2,0
ZRH(ZB)-2008-L01-A01-000-41,消防专业,2020/10/14 0:00,1,设计阶段,公共区域,哈尔滨万象汇,东北大区,华润置地,综合体,6,1,3,2
ZRH(ZB)-2008-L01-A01-000-41,消防专业,2020/10/14 0:00,1,设计阶段,租户区域,哈尔滨万象汇,东北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-41,消防专业,2020/10/14 0:00,1,运营阶段,公共区域,哈尔滨万象汇,东北大区,华润置地,综合体,57,10,33,14
ZRH(ZB)-2008-L01-A01-000-41,消防专业,2020/10/14 0:00,1,运营阶段,租户区域,哈尔滨万象汇,东北大区,华润置地,综合体,5,1,4,0
ZRH(ZB)-2008-L01-A01-000-41,电梯专业,2020/10/14 0:00,1,施工阶段,井道,哈尔滨万象汇,东北大区,华润置地,综合体,2,0,1,1
ZRH(ZB)-2008-L01-A01-000-41,电梯专业,2020/10/14 0:00,1,施工阶段,扶手带与围裙板,哈尔滨万象汇,东北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-41,电梯专业,2020/10/14 0:00,1,施工阶段,机房,哈尔滨万象汇,东北大区,华润置地,综合体,2,1,1,0
ZRH(ZB)-2008-L01-A01-000-41,电梯专业,2020/10/14 0:00,1,运营阶段,井道,哈尔滨万象汇,东北大区,华润置地,综合体,3,0,3,0
ZRH(ZB)-2008-L01-A01-000-41,电梯专业,2020/10/14 0:00,1,运营阶段,扶手带与围裙板,哈尔滨万象汇,东北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-41,电梯专业,2020/10/14 0:00,1,运营阶段,机房,哈尔滨万象汇,东北大区,华润置地,综合体,4,2,1,1
ZRH(ZB)-2008-L01-A01-000-41,电梯专业,2020/10/14 0:00,1,运营阶段,监控和安全装置,哈尔滨万象汇,东北大区,华润置地,综合体,4,0,1,3
ZRH(ZB)-2008-L01-A01-000-41,电梯专业,2020/10/14 0:00,1,运营阶段,轿厢与对重,哈尔滨万象汇,东北大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2008-L01-A01-000-41,电梯专业,2020/10/14 0:00,1,运营阶段,轿门与层门,哈尔滨万象汇,东北大区,华润置地,综合体,5,0,3,2
ZRH(ZB)-2008-L01-A01-000-41,电梯专业,2020/10/14 0:00,1,运营阶段,运行与标识,哈尔滨万象汇,东北大区,华润置地,综合体,2,1,1,0
ZRH(ZB)-2008-L01-A01-000-41,电梯专业,2020/10/14 0:00,1,运营阶段,驱动与转向站,哈尔滨万象汇,东北大区,华润置地,综合体,4,1,3,0
ZRH(ZB)-2008-L01-A01-000-41,电气专业,2020/10/14 0:00,1,运营阶段,公共区域,哈尔滨万象汇,东北大区,华润置地,综合体,13,2,11,0
ZRH(ZB)-2008-L01-A01-000-41,电气专业,2020/10/14 0:00,1,运营阶段,租户区域,哈尔滨万象汇,东北大区,华润置地,综合体,8,2,5,1
ZRH(ZB)-2008-L01-A01-000-42,消防专业,2020/10/19 0:00,1,施工阶段,公共区域,沈阳铁西万象汇,东北大区,华润置地,综合体,12,3,9,0
ZRH(ZB)-2008-L01-A01-000-42,消防专业,2020/10/19 0:00,1,施工阶段,租户区域,沈阳铁西万象汇,东北大区,华润置地,综合体,4,1,3,0
ZRH(ZB)-2008-L01-A01-000-42,消防专业,2020/10/19 0:00,1,设计阶段,公共区域,沈阳铁西万象汇,东北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-42,消防专业,2020/10/19 0:00,1,运营阶段,公共区域,沈阳铁西万象汇,东北大区,华润置地,综合体,37,11,26,0
ZRH(ZB)-2008-L01-A01-000-42,消防专业,2020/10/19 0:00,1,运营阶段,租户区域,沈阳铁西万象汇,东北大区,华润置地,综合体,19,2,15,2
ZRH(ZB)-2008-L01-A01-000-42,电梯专业,2020/10/19 0:00,1,施工阶段,机房,沈阳铁西万象汇,东北大区,华润置地,综合体,1,1,0,0
ZRH(ZB)-2008-L01-A01-000-42,电梯专业,2020/10/19 0:00,1,运营阶段,井道,沈阳铁西万象汇,东北大区,华润置地,综合体,3,0,3,0
ZRH(ZB)-2008-L01-A01-000-42,电梯专业,2020/10/19 0:00,1,运营阶段,扶手带与围裙板,沈阳铁西万象汇,东北大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2008-L01-A01-000-42,电梯专业,2020/10/19 0:00,1,运营阶段,机房,沈阳铁西万象汇,东北大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2008-L01-A01-000-42,电梯专业,2020/10/19 0:00,1,运营阶段,监控和安全装置,沈阳铁西万象汇,东北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-42,电梯专业,2020/10/19 0:00,1,运营阶段,轿厢与对重,沈阳铁西万象汇,东北大区,华润置地,综合体,3,3,0,0
ZRH(ZB)-2008-L01-A01-000-42,电梯专业,2020/10/19 0:00,1,运营阶段,轿门与层门,沈阳铁西万象汇,东北大区,华润置地,综合体,3,0,3,0
ZRH(ZB)-2008-L01-A01-000-42,电梯专业,2020/10/19 0:00,1,运营阶段,运行与标识,沈阳铁西万象汇,东北大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2008-L01-A01-000-42,电梯专业,2020/10/19 0:00,1,运营阶段,驱动与转向站,沈阳铁西万象汇,东北大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2008-L01-A01-000-42,电气专业,2020/10/19 0:00,1,运营阶段,公共区域,沈阳铁西万象汇,东北大区,华润置地,综合体,16,4,12,0
ZRH(ZB)-2008-L01-A01-000-42,电气专业,2020/10/19 0:00,1,运营阶段,租户区域,沈阳铁西万象汇,东北大区,华润置地,综合体,4,0,3,1
ZRH(ZB)-2008-L01-A01-000-43,消防专业,2020/10/22 0:00,1,施工阶段,公共区域,沈阳万象城,东北大区,华润置地,综合体,23,5,17,1
ZRH(ZB)-2008-L01-A01-000-43,消防专业,2020/10/22 0:00,1,施工阶段,租户区域,沈阳万象城,东北大区,华润置地,综合体,4,3,1,0
ZRH(ZB)-2008-L01-A01-000-43,消防专业,2020/10/22 0:00,1,设计阶段,公共区域,沈阳万象城,东北大区,华润置地,综合体,4,1,2,1
ZRH(ZB)-2008-L01-A01-000-43,消防专业,2020/10/22 0:00,1,运营阶段,公共区域,沈阳万象城,东北大区,华润置地,综合体,28,6,22,0
ZRH(ZB)-2008-L01-A01-000-43,消防专业,2020/10/22 0:00,1,运营阶段,租户区域,沈阳万象城,东北大区,华润置地,综合体,6,1,5,0
ZRH(ZB)-2008-L01-A01-000-43,电梯专业,2020/10/22 0:00,1,施工阶段,轿厢与对重,沈阳万象城,东北大区,华润置地,综合体,1,0,0,1
ZRH(ZB)-2008-L01-A01-000-43,电梯专业,2020/10/22 0:00,1,运营阶段,井道,沈阳万象城,东北大区,华润置地,综合体,5,0,5,0
ZRH(ZB)-2008-L01-A01-000-43,电梯专业,2020/10/22 0:00,1,运营阶段,扶手带与围裙板,沈阳万象城,东北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-43,电梯专业,2020/10/22 0:00,1,运营阶段,机房,沈阳万象城,东北大区,华润置地,综合体,2,0,1,1
ZRH(ZB)-2008-L01-A01-000-43,电梯专业,2020/10/22 0:00,1,运营阶段,轿厢与对重,沈阳万象城,东北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2008-L01-A01-000-43,电梯专业,2020/10/22 0:00,1,运营阶段,轿门与层门,沈阳万象城,东北大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2008-L01-A01-000-43,电梯专业,2020/10/22 0:00,1,运营阶段,运行与标识,沈阳万象城,东北大区,华润置地,综合体,3,1,2,0
ZRH(ZB)-2008-L01-A01-000-43,电梯专业,2020/10/22 0:00,1,运营阶段,驱动与转向站,沈阳万象城,东北大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2008-L01-A01-000-43,电气专业,2020/10/22 0:00,1,运营阶段,公共区域,沈阳万象城,东北大区,华润置地,综合体,17,2,14,1
ZRH(ZB)-2008-L01-A01-000-43,电气专业,2020/10/22 0:00,1,运营阶段,租户区域,沈阳万象城,东北大区,华润置地,综合体,7,1,5,1
ZRH(ZB)-2008-L01-A01-000-51,幕墙专业,2020/11/15 0:00,1,施工阶段,公共区域,沈阳长白万象汇,东北大区,华润置地,综合体,11,0,11,0
ZRH(ZB)-2008-L01-A01-000-51,消防专业,2020/11/15 0:00,1,施工阶段,公共区域,沈阳长白万象汇,东北大区,华润置地,综合体,142,21,94,27
ZRH(ZB)-2008-L01-A01-000-51,消防专业,2020/11/15 0:00,1,施工阶段,租户区域,沈阳长白万象汇,东北大区,华润置地,综合体,20,3,16,1
ZRH(ZB)-2008-L01-A01-000-51,消防专业,2020/11/15 0:00,1,运营阶段,公共区域,沈阳长白万象汇,东北大区,华润置地,综合体,10,3,4,3
